createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.decimals,token00.txCount,token00_creator_address,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,initial_Liquidity_token,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull,feature_timestamp,mint_ratio,swap_ratio,burn_ratio,swap_rate,LP_Creator_amount,LP_Creator_address,LP_avg,LP_stdev,initial_supply,receiver,current_token_total_supply,burn_amount,timestamp_creator_LP_amount,timestamp_creator_token_amount
11958162,2021-03-02,0xd5ffab2decaffeb2530c990d06b6249bffed3535,1e-17,1e-13,2e-17,0xddceccc8be1ba1eaac529d16cbde8e99e8e7003e,Shadows Network,DOWS,1e-13,18,39,0x625323fe73ea0c585a9c609af441003c81f09ff7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,120.0,1500000.0,1614697811,2021-03-02 15:10,1,37,1,0,17012,18684,31,6,18684,burn,1614697811,2021-03-02 15:10,133.7270518,1e-17,-1.0,5.19h,True,1614697811,0.026315789,0.973684211,0.0,4.428571429,13416.40786,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8,100.0,0.0,100000000.0,0x625323fe73ea0c585a9c609af441003c81f09ff7,100000000.0,0.0,13416.40787,50000000.0
11519700,2020-12-25,0x6fc6de5ba37b342edcc396fe1167af53fef8dd06,8e-18,1.3e-13,1.6e-17,0xd5502a499a53a4c586123e297e904b28e9779886,1inch.exchange,1INCH,1.3e-13,18,92,0xbc3ead3b568182aada4bf9ee1fe2c1d6be13efee,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,200.0,9000000.0,1609073123,2020-12-27 12:45,1,90,1,0,65905,215381,73,17,215381,burn,1609073123,2020-12-27 12:45,328.0705397,8e-18,-1.0,59.82805555555556h,True,1609073123,0.010989011000000002,0.989010989,0.0,4.055555556,42426.40687,0xbc3ead3b568182aada4bf9ee1fe2c1d6be13efee,100.0,0.0,1500000000.0,0xbc3ead3b568182aada4bf9ee1fe2c1d6be13efee,1500000000.0,0.0,42426.40687,1486073426.0
11535917,2020-12-27,0x990f659bf4945886bf070f2acb4ff4894e91c1cd,2.69e-15,3.73e-16,7.46e-16,0xb6f47480231619bc23eefbb746eda0fe6fce4647,whiteheart.finance,WHITE,2.69e-15,18,86,0xbc3ead3b568182aada4bf9ee1fe2c1d6be13efee,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,300.0,4444.0,1609135970,2020-12-28 6:12,1,84,1,0,9789,62510,61,23,62510,burn,1609135970,2020-12-28 6:12,429.56058,3.73e-16,-1.0,17.363888888888887h,True,1609135970,0.011764706000000002,0.988235294,0.0,2.541666667,1154.6428019999996,0xbc3ead3b568182aada4bf9ee1fe2c1d6be13efee,100.0,0.0,8888.0,0xbc3ead3b568182aada4bf9ee1fe2c1d6be13efee,8888.0,0.0,1154.6428019999996,2083.0
11518410,2020-12-24,0xee4c0b00b9045a041c2cab8c5aa10ca96497f653,3.54e-14,2.8999999999999997e-17,5.799999999999998e-17,0x3834a7e03a5b6f6b28e8e2aa453ab0dd3016cf7b,True Frictionless Yield,TRFY,3.54e-14,18,72,0xbc3ead3b568182aada4bf9ee1fe2c1d6be13efee,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,150.0,500000.0,1608857448,2020-12-25 0:50,1,70,1,0,2325,16718,56,14,16718,burn,1608857448,2020-12-25 0:50,244.8089047,2.8999999999999997e-17,-1.0,4.643888888888889h,True,1608857448,0.014084507,0.985915493,0.0,3.733333333,8660.254038,0xbc3ead3b568182aada4bf9ee1fe2c1d6be13efee,100.0,0.0,1000000.0,0xbc3ead3b568182aada4bf9ee1fe2c1d6be13efee,1000000.0,0.0,8660.254038,181543.0
11486937,2020-12-20,0x0e1c5c4a376266c823eb2f0913a372037deeee7a,1.84e-14,5.5000000000000006e-17,1.1e-16,0x87b603c80e586323e12ff33e23ae5f07c740d7f8,bitbase.finance,BITB,1.84e-14,18,63,0xbc3ead3b568182aada4bf9ee1fe2c1d6be13efee,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,100.0,90000.0,1608577500,2020-12-21 19:05,1,61,1,0,2600,153668,43,18,153668,burn,1608577500,2020-12-21 19:05,163.6776359,5.5000000000000006e-17,-1.0,42.68555555555555h,True,1608577500,0.016129031999999998,0.983870968,0.0,2.263157895,3000.0,0xbc3ead3b568182aada4bf9ee1fe2c1d6be13efee,100.0,0.0,200000.0,0xbc3ead3b568182aada4bf9ee1fe2c1d6be13efee,200000.0,0.0,3000.0,53537.0
11490059,2020-12-20,0x6af4ac4aa03cf441709a1641694a532a7a47da58,2e-18,6.809999999999999e-13,4e-18,0xc3b6dc47b28c5e62286c2cb59685f6cef62716b6,Oasis.Network,ROSE,6.809999999999999e-13,18,48,0xbc3ead3b568182aada4bf9ee1fe2c1d6be13efee,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,125.0,100000000.0,1608580022,2020-12-21 19:47,1,46,1,0,4513,114881,37,9,114881,burn,1608580022,2020-12-21 19:47,164.4509429,2e-18,-1.0,31.91138888888889h,True,1608580022,0.021276596,0.978723404,0.0,3.7,111803.3989,0xbc3ead3b568182aada4bf9ee1fe2c1d6be13efee,100.0,0.0,1000000000.0,0xbc3ead3b568182aada4bf9ee1fe2c1d6be13efee,1000000000.0,0.0,111803.3989,833133673.0
11507610,2020-12-23,0x5cadc0f63f95cc72e4593e50da19033d3687aef3,2.51e-15,3.99e-16,7.98e-16,0x5947ac94c92a39032320b272a960daa222538697,Cyclops.game,CYCR,2.51e-15,18,48,0xbc3ead3b568182aada4bf9ee1fe2c1d6be13efee,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,200.0,2000.0,1608758915,2020-12-23 21:28,1,46,1,0,1491,61189,33,13,61189,burn,1608758915,2020-12-23 21:28,252.25480750000003,3.99e-16,-1.0,16.996944444444445h,True,1608758915,0.021276596,0.978723404,0.0,2.357142857,632.4555320000002,0xbc3ead3b568182aada4bf9ee1fe2c1d6be13efee,100.0,0.0,16000.0,0xbc3ead3b568182aada4bf9ee1fe2c1d6be13efee,16000.0,0.0,632.4555320000002,12727.0
11487475,2020-12-20,0x73581ebad6304ddcbf11058565897462a91de74d,2.47e-13,5e-18,1e-17,0x641ba0617e2b916e5462f618bd8835917f1cd020,Mrinity,MRINITY,2.47e-13,18,29,0xbc3ead3b568182aada4bf9ee1fe2c1d6be13efee,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,100.0,10000000.0,1608464937,2020-12-20 11:48,1,27,1,0,754,33753,23,4,33753,burn,1608464937,2020-12-20 11:48,128.1104,5e-18,-1.0,9.375833333333333h,True,1608464937,0.035714286,0.964285714,0.0,4.6,31622.7766,0xbc3ead3b568182aada4bf9ee1fe2c1d6be13efee,100.0,0.0,100000000.0,0xbc3ead3b568182aada4bf9ee1fe2c1d6be13efee,100000000.0,0.0,31622.7766,82866257.0
11512312,2020-12-23,0xc7f71cabe2691f64a2cd312caa2ea9f0e8e80c0f,3.8600000000000004e-15,2.6e-16,5.2e-16,0x06e0e5cc34bf13c9a89f47b1ea9007ae765785b6,ufode.finance,UFO,3.8600000000000004e-15,18,29,0xbc3ead3b568182aada4bf9ee1fe2c1d6be13efee,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,150.0,3300.0,1608839622,2020-12-24 19:53,1,27,1,0,5654,79898,22,5,79898,burn,1608839622,2020-12-24 19:53,182.4108256,2.6e-16,-1.0,22.19388888888889h,True,1608839622,0.035714286,0.964285714,0.0,3.666666667,703.562364,0xbc3ead3b568182aada4bf9ee1fe2c1d6be13efee,100.0,0.0,8800.0,0xbc3ead3b568182aada4bf9ee1fe2c1d6be13efee,8800.0,0.0,703.562364,3089.0
11482784,2020-12-19,0x8af8dfedeaa6faf457dfa736b16b4472a879ae14,1.09e-14,9.2e-17,1.84e-16,0x195b0534e07a80170abb6a620a6819632381f51d,Aura Protocol,AURA,1.09e-14,18,54,0xbc3acba7979b495aa36fd40ff0e67b5a218eda92,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,65.0,13000.0,1608422768,2020-12-20 0:06,2,51,1,10199,8467,53213,38,13,53213,burn,1608422768,2020-12-20 0:06,84.4323438,9.2e-17,-1.0,14.78138888888889h,True,1608422768,0.037735849,0.962264151,0.0,2.714285714,921.0693086,0xbc3acba7979b495aa36fd40ff0e67b5a218eda92,100.0,0.0,20000.0,0xbc3acba7979b495aa36fd40ff0e67b5a218eda92,20000.0,0.0,921.0693086,7358.651170999998
13570006,2021-11-07,0x10c3ae761ec368930faf5bff222e08cb0d90c71d,6.7e-17,1.57e-05,1.34e-16,0xe8c81d9cda8b9fce1e4af67e639c5015a0deb188,Unrealized Gains,UGAIN,1.57e-05,9,145,0xbc384068947d0746c61d54196c2c4beaa9475219,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,2.5,898000000000.0,1636508257,2021-11-10 1:37,1,143,1,0,11173,211244,68,75,211244,burn,1636508257,2021-11-10 1:37,3.158210852,6.7e-17,-1.0,58.67888888888889h,True,1636508257,0.006944444,0.993055556,0.0,0.894736842,47.38035415,0xbc384068947d0746c61d54196c2c4beaa9475219,100.0,0.0,1000000000000.0,0xbc384068947d0746c61d54196c2c4beaa9475219,,0,47.38035415,120000000000
13279685,2021-09-23,0x39eafa1d420c4063d950e2202b34def5662b9ec6,0.000331394,4.839999999999999e-07,4.839999999999999e-07,0x062c966bd38aeb31defa9b6dbb7ad54d65db9309,NebulasRedemption,NR,0.000331394,9,50,0xbc3639c1988f9faa737efa9bea8601acc339642a,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,2.0,300000000000000.0,1632370585,2021-09-23 4:16,1,48,1,0,243,459,27,21,1264,burn,1632369780,2021-09-23 4:03,2.347101367,4e-18,-1.0,0.1275h,True,1632369780,0.021276596,0.978723404,0.0,1.238095238,774.5966692000002,0xbc3639c1988f9faa737efa9bea8601acc339642a,100.0,0.0,1000000000000000.0,0xbc3639c1988f9faa737efa9bea8601acc339642a,,700000000000000,774.59666924,0
11843038,2021-02-12,0xaaa002b4fba93390f2c011555d33d224fea67773,13.0434403,8239.642898,26.08688059,0xe86b0d2b1494d524a06b99a269fe59955fbee2e0,gxs-protocol.net,GXS,8239.642898,18,238,0xbc2ff7fa9c90fcb0f303e7fd7cd5e4a92551e4d1,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,33.5,2900.0,1627307141,2021-07-26 13:45,2,235,1,1376,1414761,17300,67,168,14154263,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1627307141,0.008474576,0.987288136,0.004237288,0.401197605,311.6889475,0xbc2ff7fa9c90fcb0f303e7fd7cd5e4a92551e4d1,100.0,0.0,9500.0,0xbc2ff7fa9c90fcb0f303e7fd7cd5e4a92551e4d1,,58.29411188118715614336906583048403263092041015625,0.0,1010
12701453,2021-06-25,0x7bd8def4ec63cda88a46ff0a7348aa307f2c704e,3.2200000000000004e-13,4e-18,8e-18,0x412340a9039a319d94de428b12885b3991fe373c,POLKER,PKR,3.2200000000000004e-13,18,23,0xbc2f7a34a3a1379c05c43ea66990b2459004e95a,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,150.0,18000000.0,1624707010,2021-06-26 11:30,1,21,1,0,2070,107717,21,0,107717,burn,1624707010,2021-06-26 11:30,161.58048689999995,4e-18,-1.0,29.921388888888888h,True,1624707010,0.045454545,0.954545455,0.0,21.0,51961.52423,0xbc2f7a34a3a1379c05c43ea66990b2459004e95a,100.0,0.0,1000000000.0,0xbc2f7a34a3a1379c05c43ea66990b2459004e95a,1e+17,0.0,51961.52423,982000000.0
12455438,2021-05-18,0xd0eb39c8845199bce15ea26e8568b9120e69ad90,6.35e-10,1e-18,2e-18,0x10044720c2ef3548a9fa3612065451095d669b48,Crypto Messiah Inu 2.0 ,cmINU2,6.35e-10,18,15,0xbc25e1d2f8faffbeef434a59b160e681ebce4fd6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,24.0,10000000000000.0,1621305476,2021-05-18 2:37,1,13,1,0,1057,3845,9,4,3845,burn,1621305476,2021-05-18 2:37,24.40743092,1e-18,-1.0,1.0680555555555555h,True,1621305476,0.071428571,0.928571429,0.0,1.8,15491933.38,0xbc25e1d2f8faffbeef434a59b160e681ebce4fd6,100.0,0.0,1e+16,0xbc25e1d2f8faffbeef434a59b160e681ebce4fd6,725000000000000.0,0.0,15491933.38,9990000000000000.0
12079822,2021-03-21,0xadfd2c4520d15440e8594c78ee0ab136a4928372,2.8300000000000016e-13,4e-18,4e-18,0x857e29d1b7717b859c532483fd3152ab71ccc117,Harambe Coin,HRMBE,2.8300000000000016e-13,18,25,0xbc21a30308848aa3bb38fe73f1326e708784041b,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,0.03,50000.0,1616340896,2021-03-21 15:34,3,21,1,1797,12366,42580,20,1,42580,burn,1616340896,2021-03-21 15:34,0.509885997,4e-18,-1.0,11.827777777777778h,True,1616340896,0.125,0.875,0.0,10.0,143.1366554,0xbc21a30308848aa3bb38fe73f1326e708784041b,100.0,0.0,1000000.0,0xbc21a30308848aa3bb38fe73f1326e708784041b,1000000.0,0.0,143.1366554,872298.9911
12599735,2021-06-09,0x2addc474bdcd59acf3db9c52f5be64aaba2bf324,1.16e-05,9.3e-17,1.86e-16,0xb13f0a601b2a7835fb2cab2ebd5e4ab1f97e2fbb,Doge Earth,DogeE 🌎,1.16e-05,9,429,0xbc1fc89545464f21f03a1ba9f75f10471b3b80db,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,5.0,800000000000.0,1624878244,2021-06-28 11:04,1,427,1,0,23958,1644717,261,166,1644717,burn,1624878244,2021-06-28 11:04,5.840242701,9.3e-17,-1.0,456.86583333333334h,True,1624878244,0.002336449,0.997663551,0.0,1.562874251,63.2455532,0xbc1fc89545464f21f03a1ba9f75f10471b3b80db,100.0,0.0,1000000000000.0,0xbc1fc89545464f21f03a1ba9f75f10471b3b80db,2.01e+17,0.0,63.2455532,0.0
12266244,2021-04-18,0x02e72f432c3ac3d852d8d790e3cbed2df39c2684,1.42e-14,7.1e-17,1.42e-16,0x5674d4536fcd7a924696078b15865c4fab9f3597,Coordinape,CAPE,1.42e-14,18,271,0xbc1c8a5452695fddf1cab41d8eaa3e8dc8b8f8d2,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,40.0,50000.0,1618811229,2021-04-19 5:47,1,269,1,0,3586,33842,269,0,33842,burn,1618811229,2021-04-19 5:47,99.59361355,7.1e-17,-1.0,9.400555555555556h,True,1618811229,0.003703704,0.996296296,0.0,269.0,1414.213562,0xbc1c8a5452695fddf1cab41d8eaa3e8dc8b8f8d2,100.0,0.0,100000.0,0xbc1c8a5452695fddf1cab41d8eaa3e8dc8b8f8d2,100000.0,0.0,1414.213562,-90000.0
11433982,2020-12-11,0x54303f56b300446b7a1f2a676c6ac2827a8bad6d,1254.663883,4.21002246,8.420044921,0x58b5e6267486bc2d7b4221749dae5ea9003cadd7,OBELIX Token,OBELIX,1254.663883,18,868,0x0951e4b5b5d7351cb1eb840199c756d69679c72a,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,2.0,20.5,1624819223,2021-06-27 18:40,8,855,5,548898,615553,2535643,443,412,17098506,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1624819223,0.00922722,0.985005767,0.0057670130000000005,1.075242718,70.0,0xbc1a689ecf468920d5d689386668d701d40800e0,50.0,49.99638289,5000.0,0x0951e4b5b5d7351cb1eb840199c756d69679c72a,,0,0.0,5000
13466716,2021-10-22,0xe9e16a225687a7653123401f46640e6e6137f926,1.0,5.83e-10,1.17e-09,0x0e0b6ab810b026812150355ae1f1f071497a034e,Kamehameha,Kamehameha,1.0,0,97,0xbc19f563bea2925d9a725612cb82c310788b8af0,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,2.0,95833333.0,1635516353,2021-10-29 14:05,1,95,1,0,9321,620341,66,29,620341,burn,1635516353,2021-10-29 14:05,8.075512282,5.83e-10,-1.0,172.31694444444443h,True,1635516353,0.010416667,0.989583333,0.0,2.2,1.3800000000000003e-05,0xbc19f563bea2925d9a725612cb82c310788b8af0,100.0,0.0,100000000.0,0xbc19f563bea2925d9a725612cb82c310788b8af0,100000000.0,0.0,1.3800000000000003e-05,8000000.0
11025962,2020-10-10,0x4201139920f585ff411132d3abbd6d00bbbb5f54,1e-06,8.06e-11,8.06e-11,0x92e18d35a88acc8fc5d8b698e36322bcd132e263,DeFi Dao,DDrd,1e-06,6,6,0xbc151bc5fdaf5b4869399ab18ed053aa9d3dc0f9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,0.1,19.0,1630585570,2021-09-02 21:26,1,4,1,0,19779,28275642,3,1,28275642,burn,1630585570,2021-09-02 21:26,0.111081255,8.06e-11,-0.999999999,7854.345h,True,1630585570,0.2,0.8,0.0,1.5,1.38e-06,0xbc151bc5fdaf5b4869399ab18ed053aa9d3dc0f9,100.0,0.0,20200000.0,0xbc151bc5fdaf5b4869399ab18ed053aa9d3dc0f9,20200000.0,0.0,1.38e-06,16699981.0
12565848,2021-06-04,0xbe78f2cf601d87373078614c413a0b54c658ccc1,1e-18,0.1,0.1,0x013c08e8269bcaf040a2f83523238d85689a8932,Chow Inu,CHOWINU,1e-18,18,9,0xbc11bea4cef7ffd33e97bffdf344bafb9887f190,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,5.0,100000000000000.0,1622841135,2021-06-05 6:12,1,7,1,0,9110,3474,7,0,59758,burn,1622784851,2021-06-04 14:34,5.218,1e-18,-1.0,0.965h,True,1622784851,0.14285714300000002,0.857142857,0.0,6.0,22360679.77,0xbc11bea4cef7ffd33e97bffdf344bafb9887f190,100.0,0.0,1e+17,0xbc11bea4cef7ffd33e97bffdf344bafb9887f190,,0,22360679.7749979,99899999999999968
11170450,2020-11-01,0xf3dcedd89b5af3de2ced33742cf43ab7e72261f0,1.09e-14,9.3e-17,1.86e-16,0x496559a55800e61ac31cab6256f528a00234a3f4,Nature.Finance,NTF,1.09e-14,18,39,0xbc09e5083d2d2c126148dc9a3f58b90fa6d5c234,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,20.0,30000.0,1604231043,2020-11-01 11:44,1,37,1,0,2757,6792,30,7,6792,burn,1604231043,2020-11-01 11:44,71.38647114,9.3e-17,-1.0,1.8866666666666667h,True,1604231043,0.026315789,0.973684211,0.0,3.75,774.5966692000002,0xbc09e5083d2d2c126148dc9a3f58b90fa6d5c234,100.0,0.0,60000.0,0xbc09e5083d2d2c126148dc9a3f58b90fa6d5c234,60000.0,0.0,774.5966692000002,31759.24972
12820256,2021-07-13,0x0eef2beb58fb0e1c8d2e36a230ea29de86469d09,628000000000.0,4.826264339,9.652528679,0x5cd6c531bd379f4e8ae7294c98d3bd0af34a8d6d,eMinions,eMinions,628000000000.0,9,667,0xbc09715c504d8c334eb7a3272950730f659d538d,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,4.0,750000000000.0,1627116047,2021-07-24 8:40,1,665,1,0,15525,485429,271,394,916908,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1627116047,0.001503759,0.996992481,0.001503759,0.68956743,54.77225575,0xbc09715c504d8c334eb7a3272950730f659d538d,100.0,0.0,1000000000000.0,0xbc09715c504d8c334eb7a3272950730f659d538d,,250000000000,0.0,0
12810232,2021-07-12,0x9aa1555e6fd0603d2d714c76bf71c28f3e12df00,6.690000000000001e-09,1e-18,2e-18,0x44af45e00bf242867b84498374e014f3c1a44785,Ethereum UFO,eUFO 👽,6.690000000000001e-09,18,13,0xbc06dce295e4e1245023860c095c68c3f439a2fc,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,9.0,500000000000000.0,1626068117,2021-07-12 5:35,1,11,1,0,1073,4876,9,2,4876,burn,1626068117,2021-07-12 5:35,10.0255525,1e-18,-1.0,1.3544444444444443h,True,1626068117,0.083333333,0.916666667,0.0,3.0,67082039.32,0xbc06dce295e4e1245023860c095c68c3f439a2fc,100.0,0.0,1000000000000000.0,0xbc06dce295e4e1245023860c095c68c3f439a2fc,1000000000000.0,0.0,67082039.32,0.0
11597458,2021-01-05,0xadd846df380994828b7f92cbad501d6ffb55736a,1.12e-13,9e-18,1.8e-17,0xa88b742e6b9d8c3c532c5a2f59a892da2ae19d01,polkacover.com,CVR,1.12e-13,18,24,0xbbf872161568ab9774ecedc4cf1f306bd5f06ed1,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,28.0,580000.0,1609926384,2021-01-06 9:46,1,22,1,0,1478,38194,17,5,38194,burn,1609926384,2021-01-06 9:46,36.01126719,9e-18,-1.0,10.609444444444444h,True,1609926384,0.043478261,0.956521739,0.0,2.833333333,4029.888336,0xbbf872161568ab9774ecedc4cf1f306bd5f06ed1,100.0,0.0,40578961.0,0xbbf872161568ab9774ecedc4cf1f306bd5f06ed1,40578961.0,0.0,4029.888336,39958885.18
12521608,2021-05-28,0xc61ea8ce34762a1f673e3916c568132822ed8993,1.26e-13,8e-18,1.6e-17,0x66fff5b2a9f0e3fea4b3098cb221b4ecf0a4e2f1,Lossless Protocol,LSS,1.26e-13,18,7,0xbbf25a508d059345ec25a94c0eca59db904d7c64,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,1.5,90000.0,1622246785,2021-05-29 9:06,1,5,1,0,2259,58364,4,1,58364,burn,1622246785,2021-05-29 9:06,2.91540808,8e-18,-1.0,16.212222222222223h,True,1622246785,0.166666667,0.833333333,0.0,2.0,367.4234614,0xbbf25a508d059345ec25a94c0eca59db904d7c64,100.0,0.0,100000000.0,0xbbf25a508d059345ec25a94c0eca59db904d7c64,10000000000000.0,0.0,367.4234614,99908548.91
13515292,2021-10-30,0x1c4d55a2632b4fe47a82cc3053006d6b5629adc8,62600000000000.0,55.34182606,110.6836521,0x8530b66ca3ddf50e0447eae8ad7ea7d5e62762ed,Meta Doge,METADOGE,62600000000000.0,18,2696,0xbbef65688eff90f0de330075a8c865130ff1fc32,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,3.0,1000000000000000.0,1636889355,2021-11-14 11:29,4,2702,1,709051,573995,824860,1936,766,1336211,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636889355,0.001478197,0.998152254,0.000369549,2.522816167,54772255.75,0xbbef65688eff90f0de330075a8c865130ff1fc32,33.33333333,46.99555577,1000000000000000.0,0xbbef65688eff90f0de330075a8c865130ff1fc32,,0,0.0,0
12706562,2021-06-26,0x4abcc4d2c616e7dad919c4edc8c81a6d8dfdac4e,1.55e-05,6.9e-17,1.38e-16,0x2b116abbc5353435b0fcebf9e0fcabfc39c47c20,Gothic Cathedral,GOTHIC,1.55e-05,9,321,0xbbea638205e715a2b2305b8c39de78df7b3b33bc,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,1.3,500000000000.0,1625120869,2021-07-01 6:27,1,319,1,0,8409,451569,131,188,451569,burn,1625120869,2021-07-01 6:27,1.735657871,6.9e-17,-1.0,125.43583333333333h,True,1625120869,0.003125,0.996875,0.0,0.6931216929999999,25.49509757,0xbbea638205e715a2b2305b8c39de78df7b3b33bc,100.0,0.0,1000000000000.0,0xbbea638205e715a2b2305b8c39de78df7b3b33bc,2500000000.0,0.0,25.49509757,0.0
11068956,2020-10-16,0x1c84af6a01c78ecbfc5e017451102b32cc174f58,2.620437727,0.03132559,0.03132559,0x480b8490a0adcd7ce800a812d2815c6ed164a016,t.me/easycoretoken,EASYCORE,2.620437727,18,111,0xbbe7767332d0223d37b128804075dbd0cb312480,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,10.0,900.0,1602945405,2020-10-17 14:36,2,107,2,1667,1257,35635,55,52,67227,burn,1602882221,2020-10-16 21:03,10.4788075,0.068269782,-0.993484967,1.1230555555555555h,True,1602882221,0.018348624,0.981651376,0.0,1.0377358490000002,94.86832981,0xbbe7767332d0223d37b128804075dbd0cb312480,50.0,49.64743897,1000.0,0xbbe7767332d0223d37b128804075dbd0cb312480,1000.0,0.0,94.58372482,0.0
12730232,2021-06-29,0x0399ceb23c764dfe5711de963328663f39b4c527,5.08e-09,1e-18,2e-18,0x8cd94ea7b6e646d1b73bdf533fa315502d7c85d4,RamBo,RamBo,5.08e-09,18,20,0xbbe6a84470d6b4c3d9625fda9f81fcae955ffef9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,5.0,424000000000000.0,1624988879,2021-06-29 17:47,1,18,1,0,607,1687,16,2,1687,burn,1624988879,2021-06-29 17:47,9.115298601000001,1e-18,-1.0,0.4686111111111111h,True,1624988879,0.052631579000000005,0.947368421,0.0,5.333333333,46056618.65,0xbbe6a84470d6b4c3d9625fda9f81fcae955ffef9,100.0,0.0,1000000000000000.0,0xbbe6a84470d6b4c3d9625fda9f81fcae955ffef9,,420000000000000,46056618.64718384,157889447236180.8125
